timestamp_unix,checkpoint_step,model_alias,fd,real_count,fake_count,resolution,resize_mode,real_dir,fake_dir,real_cache,fake_cache,metric_sec,total_sec,num_shards,status,error
1780793906.6778753,50000,dinov2_giant_reg,1369.4094572849508,50000,50000,,,/data/pengrun/tongtong/imaget_lthc/eval_runs/lthc_patch4_50k_recheck/real_imagenet1k_val,/data/pengrun/tongtong/imaget_lthc/eval_runs/lthc_patch4_50k_recheck/samples/step_00050000,/data/pengrun/tongtong/imaget_lthc/eval_runs/lthc_patch4_50k_recheck/features,/data/pengrun/tongtong/imaget_lthc/eval_runs/lthc_patch4_50k_recheck/features,43.01722240447998,1330.6497809886932,4,ok,
1780795817.891045,100000,dinov2_giant_reg,1072.8326832171415,50000,50000,,,/data/pengrun/tongtong/imaget_lthc/eval_runs/lthc_patch4_50k_recheck/real_imagenet1k_val,/data/pengrun/tongtong/imaget_lthc/eval_runs/lthc_patch4_50k_recheck/samples/step_00100000,/data/pengrun/tongtong/imaget_lthc/eval_runs/lthc_patch4_50k_recheck/features,/data/pengrun/tongtong/imaget_lthc/eval_runs/lthc_patch4_50k_recheck/features,42.988484382629395,701.5917253494263,4,ok,
1780797784.9500792,150000,dinov2_giant_reg,907.9964460569959,50000,50000,,,/data/pengrun/tongtong/imaget_lthc/eval_runs/lthc_patch4_50k_recheck/real_imagenet1k_val,/data/pengrun/tongtong/imaget_lthc/eval_runs/lthc_patch4_50k_recheck/samples/step_00150000,/data/pengrun/tongtong/imaget_lthc/eval_runs/lthc_patch4_50k_recheck/features,/data/pengrun/tongtong/imaget_lthc/eval_runs/lthc_patch4_50k_recheck/features,43.39506006240845,700.8600628376007,4,ok,
1780799713.0502803,200000,dinov2_giant_reg,805.7023836474914,50000,50000,,,/data/pengrun/tongtong/imaget_lthc/eval_runs/lthc_patch4_50k_recheck/real_imagenet1k_val,/data/pengrun/tongtong/imaget_lthc/eval_runs/lthc_patch4_50k_recheck/samples/step_00200000,/data/pengrun/tongtong/imaget_lthc/eval_runs/lthc_patch4_50k_recheck/features,/data/pengrun/tongtong/imaget_lthc/eval_runs/lthc_patch4_50k_recheck/features,37.152963161468506,695.5232427120209,4,ok,
